,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team,wwages,awages,age
240,2022-10-30,20:45,Ligue 1,Matchweek 13,Sun,Home,W,1.0,0.0,Lille,1.6,1.5,45.0,55790.0,Alexandre Lacazette,3-5-2,Jérôme Brisard,Match Report,,6.0,3.0,15.9,0.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
241,2022-11-06,20:45,Ligue 1,Matchweek 14,Sun,Away,L,0.0,1.0,Marseille,0.9,0.8,53.0,62975.0,Alexandre Lacazette,4-1-2-1-2◆,François Letexier,Match Report,,11.0,4.0,18.1,1.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
242,2022-11-11,21:00,Ligue 1,Matchweek 15,Fri,Home,D,1.0,1.0,Nice,1.3,1.6,63.0,57000.0,Alexandre Lacazette,4-3-3,Eric Wattellier,Match Report,,8.0,2.0,22.5,0.0,1.0,1.0,2023,Lyon,998269,51910000,25.5
243,2022-12-28,21:00,Ligue 1,Matchweek 16,Wed,Away,W,4.0,2.0,Brest,3.1,1.3,57.0,14601.0,Alexandre Lacazette,4-2-3-1,Bastien Dechepy,Match Report,,16.0,8.0,14.3,0.0,1.0,1.0,2023,Lyon,998269,51910000,25.5
244,2023-01-01,17:00,Ligue 1,Matchweek 17,Sun,Home,L,0.0,1.0,Clermont Foot,0.7,1.2,60.0,30000.0,Alexandre Lacazette,4-2-3-1,Stéphanie Frappart,Match Report,,13.0,2.0,17.9,0.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
245,2023-01-11,19:00,Ligue 1,Matchweek 18,Wed,Away,D,0.0,0.0,Nantes,0.5,1.1,60.0,27657.0,Alexandre Lacazette,4-3-3,Marc Bollengier,Match Report,,10.0,6.0,21.4,2.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
246,2023-01-14,21:00,Ligue 1,Matchweek 19,Sat,Home,L,1.0,2.0,Strasbourg,2.8,1.1,72.0,38473.0,Alexandre Lacazette,3-4-1-2,Jeremy Stinat,Match Report,,27.0,6.0,16.4,0.0,1.0,1.0,2023,Lyon,998269,51910000,25.5
247,2023-01-29,17:05,Ligue 1,Matchweek 20,Sun,Away,W,2.0,0.0,Ajaccio,1.9,1.7,49.0,6788.0,Alexandre Lacazette,4-1-4-1,Thomas Léonard,Match Report,,8.0,2.0,16.5,1.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
248,2023-02-01,21:00,Ligue 1,Matchweek 21,Wed,Home,D,0.0,0.0,Brest,2.5,0.6,75.0,30837.0,Alexandre Lacazette,4-3-1-2,Ruddy Buquet,Match Report,,28.0,8.0,15.0,2.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
249,2023-02-04,19:00,Ligue 1,Matchweek 22,Sat,Away,W,3.0,1.0,Troyes,0.8,1.0,58.0,10240.0,Alexandre Lacazette,4-3-1-2,François Letexier,Match Report,,10.0,6.0,14.2,0.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
250,2023-02-12,20:45,Ligue 1,Matchweek 23,Sun,Home,W,2.0,1.0,Lens,1.4,1.1,41.0,53426.0,Alexandre Lacazette,3-4-1-2,Eric Wattellier,Match Report,,11.0,5.0,18.8,1.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
251,2023-02-17,21:00,Ligue 1,Matchweek 24,Fri,Away,L,1.0,2.0,Auxerre,0.8,1.5,65.0,16396.0,Anthony Lopes,3-4-1-2,Jérôme Brisard,Match Report,,6.0,4.0,12.5,0.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
252,2023-02-25,17:00,Ligue 1,Matchweek 25,Sat,Away,W,3.0,1.0,Angers,1.1,1.5,57.0,12031.0,Anthony Lopes,4-3-3,Florent Batta,Match Report,,7.0,5.0,17.3,1.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
253,2023-03-05,17:05,Ligue 1,Matchweek 26,Sun,Home,D,0.0,0.0,Lorient,2.2,1.0,53.0,38568.0,Corentin Tolisso,4-3-3,Thomas Léonard,Match Report,,17.0,5.0,14.9,1.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
254,2023-03-10,21:00,Ligue 1,Matchweek 27,Fri,Away,D,3.0,3.0,Lille,0.8,2.3,45.0,40314.0,Corentin Tolisso,4-3-3,Benoît Bastien,Match Report,,6.0,5.0,14.0,0.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
255,2023-03-17,21:00,Ligue 1,Matchweek 28,Fri,Home,D,1.0,1.0,Nantes,1.4,1.7,66.0,38880.0,Alexandre Lacazette,4-3-3,Benoît Millot,Match Report,,11.0,6.0,13.3,0.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
256,2023-04-02,20:45,Ligue 1,Matchweek 29,Sun,Away,W,1.0,0.0,Paris S-G,1.6,1.1,38.0,47000.0,Alexandre Lacazette,3-4-1-2,François Letexier,Match Report,,9.0,3.0,17.8,0.0,0.0,1.0,2023,Lyon,998269,51910000,25.5
257,2023-04-09,13:00,Ligue 1,Matchweek 30,Sun,Home,W,3.0,1.0,Rennes,1.1,1.1,59.0,45000.0,Alexandre Lacazette,4-1-4-1,Benoît Bastien,Match Report,,11.0,3.0,17.6,1.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
258,2023-04-14,21:00,Ligue 1,Matchweek 31,Fri,Away,W,2.0,1.0,Toulouse,2.3,1.2,57.0,28302.0,Alexandre Lacazette,4-3-3,François Letexier,Match Report,,13.0,2.0,16.9,0.0,1.0,1.0,2023,Lyon,998269,51910000,25.5
259,2023-04-23,20:45,Ligue 1,Matchweek 32,Sun,Home,L,1.0,2.0,Marseille,1.0,2.0,59.0,57509.0,Alexandre Lacazette,4-3-3,Jérôme Brisard,Match Report,,7.0,2.0,15.0,0.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
260,2023-04-28,21:00,Ligue 1,Matchweek 33,Fri,Away,W,2.0,1.0,Strasbourg,0.8,1.3,47.0,25360.0,Alexandre Lacazette,3-1-4-2,Ruddy Buquet,Match Report,,7.0,4.0,15.2,0.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
261,2023-05-07,17:05,Ligue 1,Matchweek 34,Sun,Home,W,5.0,4.0,Montpellier,2.9,1.8,69.0,49531.0,Alexandre Lacazette,4-2-3-1,Bastien Dechepy,Match Report,,15.0,7.0,14.1,1.0,1.0,1.0,2023,Lyon,998269,51910000,25.5
262,2023-05-14,13:00,Ligue 1,Matchweek 35,Sun,Away,L,1.0,2.0,Clermont Foot,1.7,1.8,62.0,13191.0,Alexandre Lacazette,3-4-1-2,Ruddy Buquet,Match Report,,14.0,3.0,20.1,0.0,0.0,1.0,2023,Lyon,998269,51910000,25.5
263,2023-05-19,21:00,Ligue 1,Matchweek 36,Fri,Home,W,3.0,1.0,Monaco,2.1,1.8,62.0,53980.0,Alexandre Lacazette,4-2-3-1,Benoît Millot,Match Report,,23.0,11.0,17.6,0.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
264,2023-05-27,21:00,Ligue 1,Matchweek 37,Sat,Home,W,3.0,0.0,Reims,2.6,1.1,54.0,56874.0,Alexandre Lacazette,4-2-3-1,Jeremy Stinat,Match Report,,23.0,7.0,19.1,2.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
265,2023-06-03,21:00,Ligue 1,Matchweek 38,Sat,Away,L,1.0,3.0,Nice,1.8,2.3,57.0,25243.0,Alexandre Lacazette,4-2-3-1,Eric Wattellier,Match Report,,16.0,7.0,14.5,0.0,0.0,0.0,2023,Lyon,998269,51910000,25.5
266,2022-08-06,21:00,Ligue 1,Matchweek 1,Sat,Home,L,0.0,5.0,Paris S-G,0.3,3.5,38.0,12203.0,Florent Ogier,4-2-3-1,Jeremy Stinat,Match Report,,7.0,1.0,23.5,1.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
267,2022-08-14,15:00,Ligue 1,Matchweek 2,Sun,Away,W,4.0,2.0,Reims,1.9,2.7,58.0,9456.0,Florent Ogier,4-2-3-1,Johan Hamel,Match Report,,9.0,4.0,20.3,0.0,1.0,1.0,2023,Clermont Foot,134038,6970000,27.2
268,2022-08-21,15:00,Ligue 1,Matchweek 3,Sun,Home,W,1.0,0.0,Nice,0.7,1.4,48.0,11500.0,Florent Ogier,4-2-3-1,Thomas Léonard,Match Report,,7.0,2.0,15.3,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
269,2022-08-28,15:00,Ligue 1,Matchweek 4,Sun,Away,L,1.0,2.0,Lorient,0.6,2.9,60.0,10591.0,Florent Ogier,4-2-3-1,Willy Delajod,Match Report,,9.0,2.0,17.4,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
270,2022-08-31,21:00,Ligue 1,Matchweek 5,Wed,Away,L,0.0,1.0,Marseille,0.1,2.5,40.0,62763.0,Florent Ogier,3-4-3,Eric Wattellier,Match Report,,3.0,0.0,19.3,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
271,2022-09-04,15:00,Ligue 1,Matchweek 6,Sun,Home,W,2.0,0.0,Toulouse,1.3,1.3,34.0,10085.0,Johan Gastien,3-4-3,François Letexier,Match Report,,12.0,3.0,17.3,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
272,2022-09-11,13:00,Ligue 1,Matchweek 7,Sun,Away,D,0.0,0.0,Strasbourg,0.8,1.2,57.0,25089.0,Johan Gastien,3-4-3,Marc Bollengier,Match Report,,10.0,4.0,18.3,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
273,2022-09-18,15:00,Ligue 1,Matchweek 8,Sun,Home,L,1.0,3.0,Troyes,1.0,1.5,58.0,10753.0,Johan Gastien,3-4-3,Jérôme Brisard,Match Report,,14.0,2.0,17.4,1.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
274,2022-10-02,15:00,Ligue 1,Matchweek 9,Sun,Away,W,3.0,1.0,Ajaccio,1.0,1.5,48.0,6610.0,Johan Gastien,3-4-1-2,Clément Turpin,Match Report,,7.0,3.0,12.8,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
275,2022-10-09,15:00,Ligue 1,Matchweek 10,Sun,Home,W,2.0,1.0,Auxerre,1.1,1.0,48.0,11119.0,Johan Gastien,3-4-3,Mathieu Vernice,Match Report,,10.0,6.0,15.9,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
276,2022-10-16,17:05,Ligue 1,Matchweek 11,Sun,Away,D,1.0,1.0,Monaco,1.9,1.1,65.0,4731.0,Yohann Magnin,3-4-1-2,Ruddy Buquet,Match Report,,21.0,6.0,17.7,1.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
277,2022-10-23,15:00,Ligue 1,Matchweek 12,Sun,Home,L,1.0,3.0,Brest,1.0,3.0,62.0,7275.0,Johan Gastien,3-4-3,Jérémie Pignard,Match Report,,14.0,4.0,16.0,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
278,2022-10-30,15:00,Ligue 1,Matchweek 13,Sun,Away,D,1.0,1.0,Nantes,0.7,1.7,45.0,30894.0,Florent Ogier,3-4-3,Benoît Bastien,Match Report,,10.0,6.0,17.7,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
279,2022-11-06,15:00,Ligue 1,Matchweek 14,Sun,Home,D,1.0,1.0,Montpellier,3.4,1.2,54.0,10990.0,Florent Ogier,3-4-1-2,Marc Bollengier,Match Report,,14.0,6.0,19.5,1.0,0.0,2.0,2023,Clermont Foot,134038,6970000,27.2
280,2022-11-12,17:00,Ligue 1,Matchweek 15,Sat,Away,L,1.0,2.0,Lens,0.2,1.5,39.0,37519.0,Johan Gastien,3-4-1-2,Hakim Ben El Hadj Salem,Match Report,,5.0,2.0,25.8,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
281,2022-12-28,19:00,Ligue 1,Matchweek 16,Wed,Home,L,0.0,2.0,Lille,0.7,1.6,43.0,13122.0,Yohann Magnin,3-4-3,François Letexier,Match Report,,9.0,3.0,16.2,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
282,2023-01-01,17:00,Ligue 1,Matchweek 17,Sun,Away,W,1.0,0.0,Lyon,1.2,0.7,40.0,30000.0,Florent Ogier,3-4-3,Stéphanie Frappart,Match Report,,12.0,2.0,24.5,1.0,1.0,1.0,2023,Clermont Foot,134038,6970000,27.2
283,2023-01-11,19:00,Ligue 1,Matchweek 18,Wed,Home,W,2.0,1.0,Rennes,1.7,1.1,39.0,10648.0,Yohann Magnin,3-4-3,Clément Turpin,Match Report,,11.0,5.0,17.8,1.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
284,2023-01-15,15:00,Ligue 1,Matchweek 19,Sun,Away,W,2.0,1.0,Angers,1.7,0.6,42.0,12160.0,Yohann Magnin,3-4-3,Mathieu Vernice,Match Report,,10.0,6.0,17.6,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
285,2023-01-29,15:00,Ligue 1,Matchweek 20,Sun,Home,D,0.0,0.0,Nantes,0.7,0.1,59.0,11015.0,Yohann Magnin,3-4-3,Florent Batta,Match Report,,9.0,0.0,14.7,2.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
286,2023-02-01,19:00,Ligue 1,Matchweek 21,Wed,Away,D,0.0,0.0,Lille,1.4,1.3,34.0,32498.0,Yohann Magnin,3-4-3,Jeremy Stinat,Match Report,,13.0,5.0,18.4,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
287,2023-02-05,13:00,Ligue 1,Matchweek 22,Sun,Home,L,0.0,2.0,Monaco,0.4,1.4,53.0,11598.0,Florent Ogier,3-4-3,Marc Bollengier,Match Report,,8.0,3.0,24.8,1.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
288,2023-02-11,21:00,Ligue 1,Matchweek 23,Sat,Home,L,0.0,2.0,Marseille,0.8,2.6,38.0,13576.0,Florent Ogier,3-4-3,Ruddy Buquet,Match Report,,9.0,3.0,14.3,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
289,2023-02-19,15:00,Ligue 1,Matchweek 24,Sun,Away,L,0.0,2.0,Rennes,1.1,2.4,41.0,27798.0,Florent Ogier,3-4-3,Bastien Dechepy,Match Report,,7.0,3.0,16.3,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
290,2023-02-26,15:00,Ligue 1,Matchweek 25,Sun,Home,D,1.0,1.0,Strasbourg,1.2,1.2,56.0,10221.0,Florent Ogier,3-4-3,Willy Delajod,Match Report,,11.0,4.0,18.3,2.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
291,2023-03-05,15:00,Ligue 1,Matchweek 26,Sun,Away,W,1.0,0.0,Toulouse,0.8,1.0,49.0,20620.0,Florent Ogier,3-4-3,Florent Batta,Match Report,,12.0,3.0,21.4,1.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
292,2023-03-12,13:00,Ligue 1,Matchweek 27,Sun,Home,L,0.0,4.0,Lens,1.2,2.0,47.0,12311.0,Florent Ogier,3-4-3,Jeremy Stinat,Match Report,,9.0,5.0,14.4,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
293,2023-03-19,15:00,Ligue 1,Matchweek 28,Sun,Away,L,1.0,2.0,Montpellier,1.8,3.3,44.0,13166.0,Maxime Gonalons,3-4-3,Pierre Gaillouste,Match Report,,16.0,8.0,19.5,1.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
294,2023-04-02,15:00,Ligue 1,Matchweek 29,Sun,Home,W,2.0,1.0,Ajaccio,2.4,0.4,67.0,9436.0,Maxime Gonalons,4-2-3-1,Mathieu Vernice,Match Report,,12.0,4.0,22.2,1.0,2.0,2.0,2023,Clermont Foot,134038,6970000,27.2
295,2023-04-09,15:00,Ligue 1,Matchweek 30,Sun,Away,W,2.0,0.0,Troyes,1.3,0.4,57.0,7777.0,Maxime Gonalons,4-2-3-1,Jeremy Stinat,Match Report,,12.0,4.0,21.5,1.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
296,2023-04-16,15:00,Ligue 1,Matchweek 31,Sun,Home,W,2.0,1.0,Angers,2.1,0.3,53.0,10589.0,Maxime Gonalons,4-2-3-1,Thomas Léonard,Match Report,,10.0,3.0,19.9,0.0,2.0,2.0,2023,Clermont Foot,134038,6970000,27.2
297,2023-04-23,15:00,Ligue 1,Matchweek 32,Sun,Away,W,2.0,1.0,Nice,1.0,1.3,44.0,20578.0,Florent Ogier,5-4-1,Benoît Millot,Match Report,,9.0,3.0,20.3,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
298,2023-04-30,15:00,Ligue 1,Matchweek 33,Sun,Home,W,1.0,0.0,Reims,1.6,0.8,33.0,11446.0,Florent Ogier,3-4-3,Stéphanie Frappart,Match Report,,8.0,2.0,13.7,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
299,2023-05-07,15:00,Ligue 1,Matchweek 34,Sun,Away,D,1.0,1.0,Auxerre,1.5,1.2,53.0,16330.0,Florent Ogier,3-4-3,Marc Bollengier,Match Report,,9.0,4.0,15.2,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
300,2023-05-14,13:00,Ligue 1,Matchweek 35,Sun,Home,W,2.0,1.0,Lyon,1.8,1.7,38.0,13191.0,Florent Ogier,3-4-3,Ruddy Buquet,Match Report,,8.0,5.0,15.7,0.0,1.0,1.0,2023,Clermont Foot,134038,6970000,27.2
301,2023-05-21,15:00,Ligue 1,Matchweek 36,Sun,Away,L,1.0,2.0,Brest,0.5,1.3,59.0,13751.0,Yohann Magnin,3-4-3,Bastien Dechepy,Match Report,,8.0,1.0,18.4,0.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
302,2023-05-27,21:00,Ligue 1,Matchweek 37,Sat,Home,W,2.0,0.0,Lorient,1.4,1.1,45.0,13050.0,Maxime Gonalons,3-4-3,Florent Batta,Match Report,,18.0,7.0,19.8,1.0,0.0,0.0,2023,Clermont Foot,134038,6970000,27.2
303,2023-06-03,21:00,Ligue 1,Matchweek 38,Sat,Away,W,3.0,2.0,Paris S-G,3.1,2.2,46.0,47926.0,Maxime Gonalons,3-4-3,Thomas Léonard,Match Report,,11.0,5.0,15.5,0.0,0.0,1.0,2023,Clermont Foot,134038,6970000,27.2
304,2022-08-07,13:00,Ligue 1,Matchweek 1,Sun,Away,D,1.0,1.0,Toulouse,1.2,0.9,54.0,20567.0,Dante,4-3-3,Johan Hamel,Match Report,,11.0,4.0,16.1,1.0,0.0,0.0,2023,Nice,828846,43100000,26.5
305,2022-08-14,17:05,Ligue 1,Matchweek 2,Sun,Home,D,1.0,1.0,Strasbourg,1.6,0.9,55.0,24707.0,Dante,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,12.0,2.0,21.8,1.0,1.0,1.0,2023,Nice,828846,43100000,26.5
306,2022-08-21,15:00,Ligue 1,Matchweek 3,Sun,Away,L,0.0,1.0,Clermont Foot,1.4,0.7,52.0,11500.0,Dante,4-2-3-1,Thomas Léonard,Match Report,,13.0,4.0,15.4,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
307,2022-08-28,15:00,Ligue 1,Matchweek 4,Sun,Home,L,0.0,3.0,Marseille,1.0,1.4,49.0,31418.0,Dante,4-2-3-1,François Letexier,Match Report,,16.0,2.0,20.0,1.0,0.0,0.0,2023,Nice,828846,43100000,26.5
308,2022-08-31,21:00,Ligue 1,Matchweek 5,Wed,Away,W,2.0,1.0,Lille,1.6,0.9,38.0,30254.0,Dante,3-5-2,Jeremy Stinat,Match Report,,1.0,0.0,54.9,0.0,2.0,2.0,2023,Nice,828846,43100000,26.5
309,2022-09-04,20:45,Ligue 1,Matchweek 6,Sun,Home,L,0.0,1.0,Monaco,0.7,1.1,52.0,24125.0,Dante,3-4-3,Benoît Millot,Match Report,,12.0,5.0,14.7,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
310,2022-09-11,15:00,Ligue 1,Matchweek 7,Sun,Away,W,1.0,0.0,Ajaccio,1.2,1.2,55.0,7068.0,Dante,4-4-2,Eric Wattellier,Match Report,,12.0,3.0,16.8,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
311,2022-09-18,15:00,Ligue 1,Matchweek 8,Sun,Home,L,0.0,1.0,Angers,1.3,1.5,50.0,18545.0,Dante,4-4-2,Bastien Dechepy,Match Report,,18.0,5.0,19.3,1.0,0.0,0.0,2023,Nice,828846,43100000,26.5
312,2022-10-01,21:00,Ligue 1,Matchweek 9,Sat,Away,L,1.0,2.0,Paris S-G,0.5,1.0,43.0,47000.0,Dante,5-4-1,Jérôme Brisard,Match Report,,4.0,1.0,10.8,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
313,2022-10-09,15:00,Ligue 1,Matchweek 10,Sun,Home,W,3.0,2.0,Troyes,2.6,1.5,61.0,18053.0,Dante,3-4-3,Johan Hamel,Match Report,,13.0,5.0,18.4,1.0,1.0,1.0,2023,Nice,828846,43100000,26.5
314,2022-10-16,15:00,Ligue 1,Matchweek 11,Sun,Away,D,1.0,1.0,Auxerre,1.6,0.8,55.0,14125.0,Mario Lemina,3-5-2,Eric Wattellier,Match Report,,9.0,2.0,15.9,1.0,0.0,0.0,2023,Nice,828846,43100000,26.5
315,2022-10-23,17:05,Ligue 1,Matchweek 12,Sun,Home,D,1.0,1.0,Nantes,1.4,1.0,66.0,20166.0,Dante,3-4-3,François Letexier,Match Report,,10.0,4.0,18.4,0.0,1.0,1.0,2023,Nice,828846,43100000,26.5
316,2022-10-30,17:05,Ligue 1,Matchweek 13,Sun,Away,W,2.0,1.0,Lorient,1.8,1.8,56.0,16034.0,Dante,4-4-2,Clément Turpin,Match Report,,16.0,5.0,15.7,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
317,2022-11-06,15:00,Ligue 1,Matchweek 14,Sun,Home,W,1.0,0.0,Brest,1.1,1.1,56.0,19035.0,Dante,4-4-2,Jeremy Stinat,Match Report,,14.0,9.0,18.0,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
318,2022-11-11,21:00,Ligue 1,Matchweek 15,Fri,Away,D,1.0,1.0,Lyon,1.6,1.3,37.0,57000.0,Dante,4-4-2,Eric Wattellier,Match Report,,12.0,2.0,14.9,0.0,1.0,1.0,2023,Nice,828846,43100000,26.5
319,2022-12-29,21:00,Ligue 1,Matchweek 16,Thu,Home,D,0.0,0.0,Lens,1.0,1.0,41.0,24672.0,Dante,3-4-3,Benoît Millot,Match Report,,9.0,5.0,18.9,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
320,2023-01-02,21:00,Ligue 1,Matchweek 17,Mon,Away,L,1.0,2.0,Rennes,0.4,1.9,38.0,27427.0,Dante,3-4-3,Thomas Léonard,Match Report,,6.0,3.0,20.7,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
321,2023-01-11,21:00,Ligue 1,Matchweek 18,Wed,Home,W,6.0,1.0,Montpellier,2.5,0.2,58.0,17500.0,Dante,4-2-3-1,Bastien Dechepy,Match Report,,16.0,10.0,15.2,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
322,2023-01-15,15:00,Ligue 1,Matchweek 19,Sun,Away,D,0.0,0.0,Reims,0.8,0.9,49.0,11383.0,Dante,4-3-3,François Letexier,Match Report,,6.0,4.0,17.7,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
323,2023-01-29,13:00,Ligue 1,Matchweek 20,Sun,Home,W,1.0,0.0,Lille,1.6,1.6,44.0,22126.0,Dante,4-3-3,Eric Wattellier,Match Report,,12.0,6.0,19.1,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
324,2023-02-01,21:00,Ligue 1,Matchweek 21,Wed,Away,W,1.0,0.0,Lens,2.1,0.6,45.0,37437.0,Dante,5-4-1,Thomas Léonard,Match Report,,14.0,6.0,16.0,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
325,2023-02-05,20:45,Ligue 1,Matchweek 22,Sun,Away,W,3.0,1.0,Marseille,1.4,2.3,43.0,65234.0,Dante,4-3-3,Clément Turpin,Match Report,,14.0,8.0,18.4,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
326,2023-02-10,21:00,Ligue 1,Matchweek 23,Fri,Home,W,3.0,0.0,Ajaccio,0.6,0.4,62.0,20163.0,Dante,4-3-3,Stéphanie Frappart,Match Report,,11.0,3.0,19.1,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
327,2023-02-18,17:00,Ligue 1,Matchweek 24,Sat,Home,D,0.0,0.0,Reims,1.2,1.6,52.0,18102.0,Dante,4-3-3,Marc Bollengier,Match Report,,16.0,1.0,19.5,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
328,2023-02-26,17:05,Ligue 1,Matchweek 25,Sun,Away,W,3.0,0.0,Monaco,2.3,1.0,44.0,9000.0,Dante,5-3-2,Benoît Bastien,Match Report,,12.0,7.0,18.3,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
329,2023-03-03,21:00,Ligue 1,Matchweek 26,Fri,Home,D,1.0,1.0,Auxerre,1.6,0.5,64.0,21133.0,Dante,4-3-3,Bastien Dechepy,Match Report,,16.0,4.0,18.6,0.0,0.0,1.0,2023,Nice,828846,43100000,26.5
330,2023-03-12,15:00,Ligue 1,Matchweek 27,Sun,Away,D,2.0,2.0,Nantes,1.2,1.6,55.0,33568.0,Dante,3-4-3,Willy Delajod,Match Report,,16.0,8.0,18.5,1.0,0.0,0.0,2023,Nice,828846,43100000,26.5
331,2023-03-19,15:00,Ligue 1,Matchweek 28,Sun,Home,D,1.0,1.0,Lorient,1.2,0.7,53.0,20762.0,Dante,3-4-1-2,Ruddy Buquet,Match Report,,16.0,1.0,20.0,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
332,2023-04-02,15:00,Ligue 1,Matchweek 29,Sun,Away,D,1.0,1.0,Angers,1.5,0.9,63.0,6649.0,Dante,4-3-3,Eric Wattellier,Match Report,,12.0,3.0,18.8,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
333,2023-04-08,21:00,Ligue 1,Matchweek 30,Sat,Home,L,0.0,2.0,Paris S-G,1.5,1.2,45.0,34456.0,Dante,5-4-1,Jérémie Pignard,Match Report,,21.0,7.0,16.9,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
334,2023-04-16,15:00,Ligue 1,Matchweek 31,Sun,Away,L,0.0,1.0,Brest,0.8,1.3,48.0,12615.0,Dante,3-4-1-2,Benoît Bastien,Match Report,,12.0,6.0,19.4,1.0,0.0,0.0,2023,Nice,828846,43100000,26.5
335,2023-04-23,15:00,Ligue 1,Matchweek 32,Sun,Home,L,1.0,2.0,Clermont Foot,1.3,1.0,56.0,20578.0,Dante,4-3-3,Benoît Millot,Match Report,,15.0,5.0,16.5,1.0,0.0,0.0,2023,Nice,828846,43100000,26.5
336,2023-04-30,15:00,Ligue 1,Matchweek 33,Sun,Away,W,1.0,0.0,Troyes,3.3,0.7,64.0,8399.0,Dante,4-3-3,Eric Wattellier,Match Report,,30.0,12.0,15.4,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
337,2023-05-06,17:00,Ligue 1,Matchweek 34,Sat,Home,W,2.0,1.0,Rennes,1.6,1.3,47.0,22601.0,Dante,4-3-3,Willy Delajod,Match Report,,11.0,4.0,18.7,0.0,0.0,0.0,2023,Nice,828846,43100000,26.5
338,2023-05-13,17:00,Ligue 1,Matchweek 35,Sat,Away,L,0.0,2.0,Strasbourg,0.5,2.0,60.0,25147.0,Dante,4-3-3,Jeremy Stinat,Match Report,,9.0,4.0,20.3,1.0,0.0,0.0,2023,Nice,828846,43100000,26.5
