,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team,wwages,awages,age
1570,2020-12-13,20:45,Serie A,Matchweek 11,Sun,Home,D,2.0,2.0,Parma,1.9,0.5,65.0,,Alessio Romagnoli,4-2-3-1,Francesco Fourneau,Match Report,,26.0,6.0,18.3,2.0,0,0,2021,Milan,1621923,84340000,24.4
1571,2020-12-16,20:45,Serie A,Matchweek 12,Wed,Away,D,2.0,2.0,Genoa,2.2,1.1,58.0,,Alessio Romagnoli,4-2-3-1,Daniele Orsato,Match Report,,13.0,4.0,17.7,2.0,0,0,2021,Milan,1621923,84340000,24.4
1572,2020-12-20,15:00,Serie A,Matchweek 13,Sun,Away,W,2.0,1.0,Sassuolo,1.2,1.1,32.0,,Alessio Romagnoli,4-2-3-1,Maurizio Mariani,Match Report,,11.0,5.0,21.6,2.0,0,0,2021,Milan,1621923,84340000,24.4
1573,2020-12-23,20:45,Serie A,Matchweek 14,Wed,Home,W,3.0,2.0,Lazio,1.6,1.6,39.0,,Alessio Romagnoli,4-2-3-1,Marco Di Bello,Match Report,,12.0,4.0,17.5,0.0,1,1,2021,Milan,1621923,84340000,24.4
1574,2021-01-03,18:00,Serie A,Matchweek 15,Sun,Away,W,2.0,0.0,Benevento,1.5,2.5,39.0,,Alessio Romagnoli,4-2-3-1,Fabrizio Pasqua,Match Report,,9.0,1.0,23.9,1.0,1,1,2021,Milan,1621923,84340000,24.4
1575,2021-01-06,20:45,Serie A,Matchweek 16,Wed,Home,L,1.0,3.0,Juventus,1.0,2.3,43.0,,Alessio Romagnoli,4-2-3-1,Massimiliano Irrati,Match Report,,20.0,8.0,21.1,1.0,0,0,2021,Milan,1621923,84340000,24.4
1576,2021-01-09,20:45,Serie A,Matchweek 17,Sat,Home,W,2.0,0.0,Torino,1.6,0.5,46.0,,Alessio Romagnoli,4-2-3-1,Fabio Maresca,Match Report,,7.0,3.0,26.1,1.0,1,1,2021,Milan,1621923,84340000,24.4
1577,2021-01-18,20:45,Serie A,Matchweek 18,Mon,Away,W,2.0,0.0,Cagliari,1.7,1.3,55.0,,Alessio Romagnoli,4-2-3-1,Rosario Abisso,Match Report,,9.0,5.0,23.4,0.0,1,1,2021,Milan,1621923,84340000,24.4
1578,2021-01-23,18:00,Serie A,Matchweek 19,Sat,Home,L,0.0,3.0,Atalanta,1.8,2.0,51.0,,Gianluigi Donnarumma,4-2-3-1,Maurizio Mariani,Match Report,,14.0,2.0,14.8,0.0,0,0,2021,Milan,1621923,84340000,24.4
1579,2021-01-30,15:00,Serie A,Matchweek 20,Sat,Away,W,2.0,1.0,Bologna,2.5,1.6,51.0,,Alessio Romagnoli,4-2-3-1,Daniele Doveri,Match Report,,13.0,8.0,16.4,0.0,1,2,2021,Milan,1621923,84340000,24.4
1580,2021-02-07,15:00,Serie A,Matchweek 21,Sun,Home,W,4.0,0.0,Crotone,2.2,0.6,49.0,,Alessio Romagnoli,4-2-3-1,Luca Pairetto,Match Report,,21.0,10.0,18.9,1.0,0,0,2021,Milan,1621923,84340000,24.4
1581,2021-02-13,20:45,Serie A,Matchweek 22,Sat,Away,L,0.0,2.0,Spezia,0.5,1.5,54.0,,Alessio Romagnoli,4-2-3-1,Daniele Chiffi,Match Report,,7.0,0.0,19.2,2.0,0,0,2021,Milan,1621923,84340000,24.4
1582,2021-02-21,15:00,Serie A,Matchweek 23,Sun,Home,L,0.0,3.0,Inter,0.8,2.6,60.0,,Alessio Romagnoli,4-2-3-1,Daniele Doveri,Match Report,,14.0,8.0,16.8,0.0,0,0,2021,Milan,1621923,84340000,24.4
1583,2021-02-28,20:45,Serie A,Matchweek 24,Sun,Away,W,2.0,1.0,Roma,3.1,1.4,46.0,,Gianluigi Donnarumma,4-2-3-1,Marco Guida,Match Report,,16.0,8.0,16.4,0.0,1,1,2021,Milan,1621923,84340000,24.4
1584,2021-03-03,20:45,Serie A,Matchweek 25,Wed,Home,D,1.0,1.0,Udinese,1.6,0.6,61.0,,Alessio Romagnoli,4-2-3-1,Davide Massa,Match Report,,11.0,6.0,18.0,0.0,1,1,2021,Milan,1621923,84340000,24.4
1585,2021-03-07,15:00,Serie A,Matchweek 26,Sun,Away,W,2.0,0.0,Hellas Verona,0.7,0.9,46.0,,Alessio Romagnoli,4-2-3-1,Daniele Orsato,Match Report,,11.0,3.0,20.8,2.0,0,0,2021,Milan,1621923,84340000,24.4
1586,2021-03-14,20:45,Serie A,Matchweek 27,Sun,Home,L,0.0,1.0,Napoli,1.0,1.1,56.0,,Gianluigi Donnarumma,4-2-3-1,Fabrizio Pasqua,Match Report,,13.0,5.0,17.6,0.0,0,0,2021,Milan,1621923,84340000,24.4
1587,2021-03-21,18:00,Serie A,Matchweek 28,Sun,Away,W,3.0,2.0,Fiorentina,1.7,0.4,60.0,,Gianluigi Donnarumma,4-2-3-1,Marco Guida,Match Report,,13.0,3.0,19.6,0.0,0,0,2021,Milan,1621923,84340000,24.4
1588,2021-04-03,12:30,Serie A,Matchweek 29,Sat,Home,D,1.0,1.0,Sampdoria,1.2,0.8,63.0,,Gianluigi Donnarumma,4-2-3-1,Marco Piccinini,Match Report,,14.0,2.0,20.6,2.0,0,0,2021,Milan,1621923,84340000,24.4
1589,2021-04-10,18:00,Serie A,Matchweek 30,Sat,Away,W,3.0,1.0,Parma,1.0,1.8,41.0,,Gianluigi Donnarumma,4-2-3-1,Fabio Maresca,Match Report,,10.0,5.0,17.3,0.0,0,0,2021,Milan,1621923,84340000,24.4
1590,2021-04-18,12:30,Serie A,Matchweek 31,Sun,Home,W,2.0,1.0,Genoa,1.3,1.0,53.0,,Gianluigi Donnarumma,4-2-3-1,Giampaolo Calvarese,Match Report,,17.0,4.0,20.0,2.0,0,0,2021,Milan,1621923,84340000,24.4
1591,2021-04-21,18:30,Serie A,Matchweek 32,Wed,Home,L,1.0,2.0,Sassuolo,1.1,1.9,47.0,,Gianluigi Donnarumma,4-2-3-1,Juan Sacchi,Match Report,,18.0,6.0,17.8,0.0,0,0,2021,Milan,1621923,84340000,24.4
1592,2021-04-26,20:45,Serie A,Matchweek 33,Mon,Away,L,0.0,3.0,Lazio,1.8,1.6,60.0,,Gianluigi Donnarumma,4-2-3-1,Daniele Orsato,Match Report,,16.0,5.0,18.2,1.0,0,0,2021,Milan,1621923,84340000,24.4
1593,2021-05-01,20:45,Serie A,Matchweek 34,Sat,Home,W,2.0,0.0,Benevento,3.1,1.0,56.0,,Alessio Romagnoli,4-2-3-1,Giampaolo Calvarese,Match Report,,20.0,11.0,14.3,0.0,0,0,2021,Milan,1621923,84340000,24.4
1594,2021-05-09,20:45,Serie A,Matchweek 35,Sun,Away,W,3.0,0.0,Juventus,1.1,0.9,44.0,,Gianluigi Donnarumma,4-2-3-1,Paolo Valeri,Match Report,,9.0,4.0,24.1,0.0,0,1,2021,Milan,1621923,84340000,24.4
1595,2021-05-12,20:45,Serie A,Matchweek 36,Wed,Away,W,7.0,0.0,Torino,3.7,0.9,58.0,,Gianluigi Donnarumma,4-2-3-1,Marco Guida,Match Report,,11.0,7.0,15.5,0.0,1,1,2021,Milan,1621923,84340000,24.4
1596,2021-05-16,20:45,Serie A,Matchweek 37,Sun,Home,D,0.0,0.0,Cagliari,1.4,0.5,61.0,,Gianluigi Donnarumma,4-2-3-1,Davide Massa,Match Report,,21.0,2.0,21.7,1.0,0,0,2021,Milan,1621923,84340000,24.4
1597,2021-05-23,20:45,Serie A,Matchweek 38,Sun,Away,W,2.0,0.0,Atalanta,2.1,0.7,30.0,,Gianluigi Donnarumma,4-2-3-1,Maurizio Mariani,Match Report,,4.0,0.0,24.3,0.0,2,2,2021,Milan,1621923,84340000,24.4
1598,2020-09-26,15:00,Serie A,Matchweek 2,Sat,Away,W,4.0,2.0,Torino,2.1,0.6,55.0,1000.0,Papu Gómez,3-4-1-2,Massimiliano Irrati,Match Report,,18.0,7.0,17.2,1.0,0,0,2021,Atalanta,849423,44170000,27.3
1599,2020-09-30,20:45,Serie A,Matchweek 1,Wed,Away,W,4.0,1.0,Lazio,1.8,2.3,39.0,1000.0,Papu Gómez,3-4-3,Fabio Maresca,Match Report,,10.0,6.0,16.2,1.0,0,0,2021,Atalanta,849423,44170000,27.3
1600,2020-10-04,12:30,Serie A,Matchweek 3,Sun,Home,W,5.0,2.0,Cagliari,3.4,0.8,59.0,1000.0,Papu Gómez,3-4-1-2,Fabrizio Pasqua,Match Report,,21.0,12.0,16.5,1.0,0,0,2021,Atalanta,849423,44170000,27.3
1601,2020-10-17,15:00,Serie A,Matchweek 4,Sat,Away,L,1.0,4.0,Napoli,0.7,1.6,50.0,1000.0,Papu Gómez,3-4-3,Marco Di Bello,Match Report,,13.0,4.0,20.4,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1602,2020-10-24,15:00,Serie A,Matchweek 5,Sat,Home,L,1.0,3.0,Sampdoria,2.1,2.1,65.0,1000.0,Papu Gómez,3-4-1-2,Giampaolo Calvarese,Match Report,,19.0,4.0,19.8,2.0,1,1,2021,Atalanta,849423,44170000,27.3
1603,2020-10-31,15:00,Serie A,Matchweek 6,Sat,Away,W,2.0,1.0,Crotone,2.8,0.6,58.0,,Papu Gómez,3-5-1-1,Federico Dionisi,Match Report,,19.0,6.0,13.9,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1604,2020-11-08,15:00,Serie A,Matchweek 7,Sun,Home,D,1.0,1.0,Inter,1.0,0.9,52.0,,Papu Gómez,3-4-3,Daniele Doveri,Match Report,,9.0,2.0,19.2,2.0,0,0,2021,Atalanta,849423,44170000,27.3
1605,2020-11-21,18:00,Serie A,Matchweek 8,Sat,Away,D,0.0,0.0,Spezia,2.1,0.4,45.0,,Papu Gómez,3-4-3,Antonio Rapuano,Match Report,,11.0,4.0,15.9,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1606,2020-11-28,20:45,Serie A,Matchweek 9,Sat,Home,L,0.0,2.0,Hellas Verona,1.4,1.9,58.0,,Papu Gómez,3-4-3,Davide Massa,Match Report,,20.0,5.0,17.0,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1607,2020-12-13,15:00,Serie A,Matchweek 11,Sun,Home,W,3.0,0.0,Fiorentina,2.7,0.3,53.0,,Rafael Tolói,3-4-3,Maurizio Mariani,Match Report,,21.0,7.0,13.5,1.0,0,0,2021,Atalanta,849423,44170000,27.3
1608,2020-12-16,18:30,Serie A,Matchweek 12,Wed,Away,D,1.0,1.0,Juventus,0.9,2.6,46.0,,Remo Freuler,3-4-1-2,Daniele Doveri,Match Report,,15.0,6.0,20.3,2.0,0,0,2021,Atalanta,849423,44170000,27.3
1609,2020-12-20,18:00,Serie A,Matchweek 13,Sun,Home,W,4.0,1.0,Roma,1.9,0.7,55.0,,Rafael Tolói,3-4-3,Marco Di Bello,Match Report,,14.0,7.0,19.1,1.0,0,0,2021,Atalanta,849423,44170000,27.3
1610,2020-12-23,20:45,Serie A,Matchweek 14,Wed,Away,D,2.0,2.0,Bologna,1.4,1.0,53.0,,Rafael Tolói,3-4-1-2,Daniele Chiffi,Match Report,,11.0,5.0,17.4,0.0,1,1,2021,Atalanta,849423,44170000,27.3
1611,2021-01-03,15:00,Serie A,Matchweek 15,Sun,Home,W,5.0,1.0,Sassuolo,2.7,0.6,46.0,,Remo Freuler,3-4-1-2,Fabio Maresca,Match Report,,23.0,7.0,17.0,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1612,2021-01-06,15:00,Serie A,Matchweek 16,Wed,Home,W,3.0,0.0,Parma,1.8,0.1,52.0,,Rafael Tolói,3-4-1-2,Juan Sacchi,Match Report,,17.0,6.0,15.7,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1613,2021-01-09,15:00,Serie A,Matchweek 17,Sat,Away,W,4.0,1.0,Benevento,3.8,0.9,59.0,,Rafael Tolói,3-4-1-2,Gianluca Manganiello,Match Report,,27.0,12.0,14.1,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1614,2021-01-17,18:00,Serie A,Matchweek 18,Sun,Home,D,0.0,0.0,Genoa,1.6,0.8,64.0,,Rafael Tolói,3-4-3,Livio Marinelli,Match Report,,18.0,2.0,15.6,1.0,0,0,2021,Atalanta,849423,44170000,27.3
1615,2021-01-20,15:00,Serie A,Matchweek 10,Wed,Away,D,1.0,1.0,Udinese,1.5,0.4,66.0,,Rafael Tolói,3-4-3,Giampaolo Calvarese,Match Report,,17.0,4.0,16.0,1.0,0,0,2021,Atalanta,849423,44170000,27.3
1616,2021-01-23,18:00,Serie A,Matchweek 19,Sat,Away,W,3.0,0.0,Milan,2.0,1.8,49.0,,Rafael Tolói,3-4-1-2,Maurizio Mariani,Match Report,,17.0,6.0,19.0,1.0,1,1,2021,Atalanta,849423,44170000,27.3
1617,2021-01-31,15:00,Serie A,Matchweek 20,Sun,Home,L,1.0,3.0,Lazio,1.2,1.9,57.0,,Rafael Tolói,3-4-3,Daniele Chiffi,Match Report,,8.0,3.0,12.3,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1618,2021-02-06,15:00,Serie A,Matchweek 21,Sat,Home,D,3.0,3.0,Torino,1.8,2.8,57.0,,Rafael Tolói,3-4-3,Francesco Fourneau,Match Report,,11.0,4.0,12.4,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1619,2021-02-14,15:00,Serie A,Matchweek 22,Sun,Away,W,1.0,0.0,Cagliari,0.6,0.2,64.0,,Remo Freuler,3-4-3,Marco Piccinini,Match Report,,10.0,2.0,15.4,1.0,0,0,2021,Atalanta,849423,44170000,27.3
1620,2021-02-21,18:00,Serie A,Matchweek 23,Sun,Home,W,4.0,2.0,Napoli,2.2,0.7,47.0,,Rafael Tolói,3-4-1-2,Marco Di Bello,Match Report,,18.0,5.0,12.7,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1621,2021-02-28,12:30,Serie A,Matchweek 24,Sun,Away,W,2.0,0.0,Sampdoria,1.6,0.4,55.0,,Rafael Tolói,3-5-2,Livio Marinelli,Match Report,,20.0,8.0,17.8,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1622,2021-03-03,20:45,Serie A,Matchweek 25,Wed,Home,W,5.0,1.0,Crotone,3.0,0.7,66.0,,Remo Freuler,3-4-3,Simone Sozza,Match Report,,21.0,11.0,15.7,1.0,0,0,2021,Atalanta,849423,44170000,27.3
1623,2021-03-08,20:45,Serie A,Matchweek 26,Mon,Away,L,0.0,1.0,Inter,0.9,0.2,56.0,,Rafael Tolói,3-4-3,Maurizio Mariani,Match Report,,13.0,2.0,13.3,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1624,2021-03-12,20:45,Serie A,Matchweek 27,Fri,Home,W,3.0,1.0,Spezia,1.6,1.4,47.0,,Rafael Tolói,3-4-1-2,Valerio Marini,Match Report,,14.0,7.0,14.5,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1625,2021-03-21,12:30,Serie A,Matchweek 28,Sun,Away,W,2.0,0.0,Hellas Verona,2.0,0.5,48.0,,Rafael Tolói,4-2-3-1,Luca Pairetto,Match Report,,15.0,5.0,16.4,1.0,1,1,2021,Atalanta,849423,44170000,27.3
1626,2021-04-03,15:00,Serie A,Matchweek 29,Sat,Home,W,3.0,2.0,Udinese,2.5,0.8,58.0,,Rafael Tolói,3-4-1-2,Gianluca Manganiello,Match Report,,23.0,8.0,19.0,2.0,0,0,2021,Atalanta,849423,44170000,27.3
1627,2021-04-11,20:45,Serie A,Matchweek 30,Sun,Away,W,3.0,2.0,Fiorentina,3.0,1.4,60.0,,Rafael Tolói,3-4-1-2,Juan Sacchi,Match Report,,14.0,7.0,17.1,2.0,1,1,2021,Atalanta,849423,44170000,27.3
1628,2021-04-18,15:00,Serie A,Matchweek 31,Sun,Home,W,1.0,0.0,Juventus,0.9,0.8,45.0,,Rafael Tolói,3-4-1-2,Daniele Orsato,Match Report,,14.0,2.0,21.2,1.0,0,0,2021,Atalanta,849423,44170000,27.3
1629,2021-04-22,18:30,Serie A,Matchweek 32,Thu,Away,D,1.0,1.0,Roma,2.1,1.2,41.0,,Remo Freuler,3-4-3,Giampaolo Calvarese,Match Report,,22.0,8.0,18.5,2.0,0,0,2021,Atalanta,849423,44170000,27.3
1630,2021-04-25,20:45,Serie A,Matchweek 33,Sun,Home,W,5.0,0.0,Bologna,3.6,1.3,56.0,,Rafael Tolói,3-4-3,Michael Fabbri,Match Report,,24.0,8.0,17.4,1.0,1,1,2021,Atalanta,849423,44170000,27.3
1631,2021-05-02,15:00,Serie A,Matchweek 34,Sun,Away,D,1.0,1.0,Sassuolo,2.1,1.3,37.0,,Rafael Tolói,3-4-1-2,Luca Pairetto,Match Report,,9.0,6.0,21.4,1.0,0,1,2021,Atalanta,849423,44170000,27.3
1632,2021-05-09,15:00,Serie A,Matchweek 35,Sun,Away,W,5.0,2.0,Parma,3.3,0.9,56.0,,Remo Freuler,3-4-3,Antonio Giua,Match Report,,18.0,12.0,13.8,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1633,2021-05-12,20:45,Serie A,Matchweek 36,Wed,Home,W,2.0,0.0,Benevento,1.6,0.2,71.0,,Remo Freuler,4-2-3-1,Davide Massa,Match Report,,15.0,4.0,16.0,1.0,0,0,2021,Atalanta,849423,44170000,27.3
1634,2021-05-15,15:00,Serie A,Matchweek 37,Sat,Away,W,4.0,3.0,Genoa,2.1,1.8,60.0,,Rafael Tolói,3-4-3,Livio Marinelli,Match Report,,12.0,6.0,13.3,0.0,0,0,2021,Atalanta,849423,44170000,27.3
1635,2021-05-23,20:45,Serie A,Matchweek 38,Sun,Home,L,0.0,2.0,Milan,0.7,2.1,70.0,,Rafael Tolói,3-4-3,Maurizio Mariani,Match Report,,13.0,1.0,20.5,1.0,0,0,2021,Atalanta,849423,44170000,27.3
1636,2020-09-20,20:45,Serie A,Matchweek 1,Sun,Home,W,3.0,0.0,Sampdoria,2.0,0.8,66.0,1000.0,Giorgio Chiellini,3-4-1-2,Marco Piccinini,Match Report,,20.0,8.0,17.3,2.0,0,0,2021,Juventus,4156346,216130000,27.7
1637,2020-09-27,20:45,Serie A,Matchweek 2,Sun,Away,D,2.0,2.0,Roma,1.9,2.8,60.0,1000.0,Giorgio Chiellini,4-4-2,Marco Di Bello,Match Report,,7.0,2.0,16.9,0.0,1,1,2021,Juventus,4156346,216130000,27.7
1638,2020-10-17,20:45,Serie A,Matchweek 4,Sat,Away,D,1.0,1.0,Crotone,1.8,1.2,53.0,1000.0,Leonardo Bonucci,3-4-3,Francesco Fourneau,Match Report,,11.0,2.0,16.3,1.0,0,0,2021,Juventus,4156346,216130000,27.7
1639,2020-10-25,20:45,Serie A,Matchweek 5,Sun,Home,D,1.0,1.0,Hellas Verona,1.5,0.7,62.0,1000.0,Leonardo Bonucci,3-5-2,Fabrizio Pasqua,Match Report,,22.0,6.0,17.7,1.0,0,0,2021,Juventus,4156346,216130000,27.7
1640,2020-11-01,15:00,Serie A,Matchweek 6,Sun,Away,W,4.0,1.0,Spezia,2.7,0.7,56.0,,Leonardo Bonucci,4-4-2,Rosario Abisso,Match Report,,6.0,3.0,13.9,0.0,1,1,2021,Juventus,4156346,216130000,27.7
1641,2020-11-08,12:30,Serie A,Matchweek 7,Sun,Away,D,1.0,1.0,Lazio,1.3,1.0,46.0,,Leonardo Bonucci,4-4-2,Davide Massa,Match Report,,11.0,5.0,19.3,1.0,0,0,2021,Juventus,4156346,216130000,27.7
1642,2020-11-21,20:45,Serie A,Matchweek 8,Sat,Home,W,2.0,0.0,Cagliari,2.2,0.1,66.0,,Juan Cuadrado,4-4-2,Fabio Maresca,Match Report,,24.0,6.0,15.7,0.0,0,0,2021,Juventus,4156346,216130000,27.7
1643,2020-11-28,18:00,Serie A,Matchweek 9,Sat,Away,D,1.0,1.0,Benevento,1.5,0.5,63.0,,Paulo Dybala,4-4-2,Fabrizio Pasqua,Match Report,,16.0,5.0,18.2,1.0,0,0,2021,Juventus,4156346,216130000,27.7
1644,2020-12-05,18:00,Serie A,Matchweek 10,Sat,Home,W,2.0,1.0,Torino,1.6,1.0,65.0,,Leonardo Bonucci,4-4-2,Daniele Orsato,Match Report,,17.0,4.0,19.2,1.0,0,0,2021,Juventus,4156346,216130000,27.7
1645,2020-12-13,18:00,Serie A,Matchweek 11,Sun,Away,W,3.0,1.0,Genoa,3.4,0.2,69.0,,Leonardo Bonucci,3-5-2,Marco Di Bello,Match Report,,16.0,8.0,16.3,0.0,2,2,2021,Juventus,4156346,216130000,27.7
1646,2020-12-16,18:30,Serie A,Matchweek 12,Wed,Home,D,1.0,1.0,Atalanta,2.6,0.9,54.0,,Leonardo Bonucci,4-4-2,Daniele Doveri,Match Report,,11.0,6.0,16.5,0.0,0,1,2021,Juventus,4156346,216130000,27.7
1647,2020-12-19,20:45,Serie A,Matchweek 13,Sat,Away,W,4.0,0.0,Parma,2.3,1.0,62.0,,Leonardo Bonucci,3-5-2,Giampaolo Calvarese,Match Report,,19.0,7.0,15.4,0.0,0,0,2021,Juventus,4156346,216130000,27.7
1648,2020-12-22,20:45,Serie A,Matchweek 14,Tue,Home,L,0.0,3.0,Fiorentina,0.5,1.6,54.0,,Leonardo Bonucci,3-5-2,Federico La Penna,Match Report,,13.0,3.0,22.7,2.0,0,0,2021,Juventus,4156346,216130000,27.7
1649,2021-01-03,20:45,Serie A,Matchweek 15,Sun,Home,W,4.0,1.0,Udinese,2.5,1.7,63.0,,Leonardo Bonucci,4-4-2,Piero Giacomelli,Match Report,,20.0,10.0,18.5,1.0,0,0,2021,Juventus,4156346,216130000,27.7
1650,2021-01-06,20:45,Serie A,Matchweek 16,Wed,Away,W,3.0,1.0,Milan,2.3,1.0,57.0,,Leonardo Bonucci,4-4-2,Massimiliano Irrati,Match Report,,14.0,6.0,15.2,0.0,0,0,2021,Juventus,4156346,216130000,27.7
1651,2021-01-10,20:45,Serie A,Matchweek 17,Sun,Home,W,3.0,1.0,Sassuolo,2.8,0.7,55.0,,Leonardo Bonucci,4-4-2,Davide Massa,Match Report,,23.0,8.0,17.0,0.0,0,0,2021,Juventus,4156346,216130000,27.7
1652,2021-01-17,20:45,Serie A,Matchweek 18,Sun,Away,L,0.0,2.0,Inter,0.5,1.6,51.0,,Giorgio Chiellini,4-4-2,Daniele Doveri,Match Report,,9.0,4.0,19.3,0.0,0,0,2021,Juventus,4156346,216130000,27.7
1653,2021-01-24,12:30,Serie A,Matchweek 19,Sun,Home,W,2.0,0.0,Bologna,3.0,0.5,53.0,,Giorgio Chiellini,4-4-2,Juan Sacchi,Match Report,,23.0,11.0,17.8,1.0,0,0,2021,Juventus,4156346,216130000,27.7
1654,2021-01-30,18:00,Serie A,Matchweek 20,Sat,Away,W,2.0,0.0,Sampdoria,1.5,0.5,61.0,,Giorgio Chiellini,4-4-2,Michael Fabbri,Match Report,,9.0,3.0,19.8,1.0,0,0,2021,Juventus,4156346,216130000,27.7
1655,2021-02-06,18:00,Serie A,Matchweek 21,Sat,Home,W,2.0,0.0,Roma,0.2,1.0,48.0,,Giorgio Chiellini,4-4-2,Daniele Orsato,Match Report,,3.0,2.0,14.7,0.0,0,0,2021,Juventus,4156346,216130000,27.7
1656,2021-02-13,18:00,Serie A,Matchweek 22,Sat,Away,L,0.0,1.0,Napoli,2.2,1.1,62.0,,Giorgio Chiellini,4-4-2,Daniele Doveri,Match Report,,24.0,6.0,17.3,2.0,0,0,2021,Juventus,4156346,216130000,27.7
1657,2021-02-22,20:45,Serie A,Matchweek 23,Mon,Home,W,3.0,0.0,Crotone,3.4,0.8,60.0,,Gianluigi Buffon,4-4-2,Valerio Marini,Match Report,,27.0,8.0,14.6,2.0,0,0,2021,Juventus,4156346,216130000,27.7
1658,2021-02-27,20:45,Serie A,Matchweek 24,Sat,Away,D,1.0,1.0,Hellas Verona,1.0,0.8,55.0,,Alex Sandro,3-5-2,Fabio Maresca,Match Report,,15.0,5.0,19.4,2.0,0,0,2021,Juventus,4156346,216130000,27.7
1659,2021-03-02,20:45,Serie A,Matchweek 25,Tue,Home,W,3.0,0.0,Spezia,2.4,1.4,47.0,,Alex Sandro,4-4-2,Juan Sacchi,Match Report,,18.0,7.0,14.6,1.0,0,0,2021,Juventus,4156346,216130000,27.7
1660,2021-03-06,20:45,Serie A,Matchweek 26,Sat,Home,W,3.0,1.0,Lazio,1.5,1.0,52.0,,Alex Sandro,4-2-3-1,Davide Massa,Match Report,,6.0,4.0,18.8,0.0,1,1,2021,Juventus,4156346,216130000,27.7
1661,2021-03-14,18:00,Serie A,Matchweek 27,Sun,Away,W,3.0,1.0,Cagliari,2.0,0.9,49.0,,Giorgio Chiellini,4-4-2,Giampaolo Calvarese,Match Report,,9.0,5.0,12.9,0.0,1,1,2021,Juventus,4156346,216130000,27.7
1662,2021-03-21,15:00,Serie A,Matchweek 28,Sun,Home,L,0.0,1.0,Benevento,2.1,0.4,73.0,,Leonardo Bonucci,4-4-2,Rosario Abisso,Match Report,,21.0,7.0,15.7,2.0,0,0,2021,Juventus,4156346,216130000,27.7
1663,2021-04-03,18:00,Serie A,Matchweek 29,Sat,Away,D,2.0,2.0,Torino,3.2,1.4,70.0,,Giorgio Chiellini,4-4-2,Michael Fabbri,Match Report,,22.0,8.0,15.8,0.0,0,0,2021,Juventus,4156346,216130000,27.7
1664,2021-04-07,18:45,Serie A,Matchweek 3,Wed,Home,W,2.0,1.0,Napoli,1.5,1.7,47.0,,Giorgio Chiellini,4-4-2,Maurizio Mariani,Match Report,,12.0,3.0,14.2,0.0,0,0,2021,Juventus,4156346,216130000,27.7
1665,2021-04-11,15:00,Serie A,Matchweek 30,Sun,Home,W,3.0,1.0,Genoa,2.7,0.9,57.0,,Giorgio Chiellini,4-4-2,Marco Di Bello,Match Report,,25.0,12.0,16.4,0.0,0,0,2021,Juventus,4156346,216130000,27.7
1666,2021-04-18,15:00,Serie A,Matchweek 31,Sun,Away,L,0.0,1.0,Atalanta,0.8,0.9,55.0,,Giorgio Chiellini,4-4-2,Daniele Orsato,Match Report,,11.0,1.0,16.1,0.0,0,0,2021,Juventus,4156346,216130000,27.7
1667,2021-04-21,20:45,Serie A,Matchweek 32,Wed,Home,W,3.0,1.0,Parma,1.9,1.0,64.0,,Leonardo Bonucci,4-4-2,Piero Giacomelli,Match Report,,16.0,6.0,15.4,1.0,0,0,2021,Juventus,4156346,216130000,27.7
1668,2021-04-25,15:00,Serie A,Matchweek 33,Sun,Away,D,1.0,1.0,Fiorentina,1.2,1.3,67.0,,Giorgio Chiellini,3-5-2,Davide Massa,Match Report,,9.0,1.0,13.7,0.0,0,0,2021,Juventus,4156346,216130000,27.7
1669,2021-05-02,18:00,Serie A,Matchweek 34,Sun,Away,W,2.0,1.0,Udinese,2.0,0.4,58.0,,Leonardo Bonucci,4-4-2,Daniele Chiffi,Match Report,,13.0,3.0,17.7,1.0,1,1,2021,Juventus,4156346,216130000,27.7
1670,2021-05-09,20:45,Serie A,Matchweek 35,Sun,Home,L,0.0,3.0,Milan,0.9,1.1,56.0,,Giorgio Chiellini,4-4-2,Paolo Valeri,Match Report,,16.0,1.0,16.7,0.0,0,0,2021,Juventus,4156346,216130000,27.7
1671,2021-05-12,20:45,Serie A,Matchweek 36,Wed,Away,W,3.0,1.0,Sassuolo,1.3,2.1,35.0,,Leonardo Bonucci,4-4-2,Piero Giacomelli,Match Report,,15.0,7.0,18.9,0.0,0,0,2021,Juventus,4156346,216130000,27.7
1672,2021-05-15,18:00,Serie A,Matchweek 37,Sat,Home,W,3.0,2.0,Inter,2.8,1.4,41.0,,Giorgio Chiellini,4-4-2,Giampaolo Calvarese,Match Report,,11.0,4.0,16.2,0.0,1,2,2021,Juventus,4156346,216130000,27.7
