,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
17,2019-12-17,18:30,Bundesliga,Matchweek 16,Tue,Home,L,0,5,Mainz 05,1.0,2.0,60.0,37720.0,Niklas Moisander,4-3-3,Frank Willenborg,Match Report,,14.0,5.0,18.0,0.0,0.0,0.0,2020,Werder Bremen
18,2019-12-21,15:30,Bundesliga,Matchweek 17,Sat,Away,L,0,1,Köln,0.3,0.8,46.0,50000.0,Niklas Moisander,3-4-3,Daniel Schlager,Match Report,,6.0,1.0,20.9,1.0,0.0,0.0,2020,Werder Bremen
19,2020-01-18,15:30,Bundesliga,Matchweek 18,Sat,Away,W,1,0,Düsseldorf,0.7,1.1,51.0,46000.0,Niklas Moisander,3-4-3,Felix Brych,Match Report,,13.0,4.0,21.9,1.0,0.0,0.0,2020,Werder Bremen
20,2020-01-26,15:30,Bundesliga,Matchweek 19,Sun,Home,L,0,3,Hoffenheim,0.8,1.5,54.0,40000.0,Davy Klaassen,3-1-4-2,Martin Petersen,Match Report,,16.0,3.0,22.0,1.0,0.0,0.0,2020,Werder Bremen
21,2020-02-01,15:30,Bundesliga,Matchweek 20,Sat,Away,L,1,2,Augsburg,0.7,1.2,49.0,29432.0,Niklas Moisander,3-4-3,Marco Fritz,Match Report,,7.0,1.0,19.6,1.0,0.0,0.0,2020,Werder Bremen
23,2020-02-08,15:30,Bundesliga,Matchweek 21,Sat,Home,L,0,2,Union Berlin,1.0,2.3,70.0,42100.0,Niklas Moisander,3-4-3,Daniel Schlager,Match Report,,14.0,3.0,17.2,0.0,0.0,0.0,2020,Werder Bremen
24,2020-02-15,15:30,Bundesliga,Matchweek 22,Sat,Away,L,0,3,RB Leipzig,0.3,2.1,49.0,41308.0,Niklas Moisander,3-4-3,Benjamin Cortus,Match Report,,8.0,1.0,21.2,0.0,0.0,0.0,2020,Werder Bremen
25,2020-02-22,15:30,Bundesliga,Matchweek 23,Sat,Home,L,0,2,Dortmund,0.3,1.5,36.0,42100.0,Niklas Moisander,3-4-3,Marco Fritz,Match Report,,8.0,2.0,27.9,1.0,0.0,0.0,2020,Werder Bremen
27,2020-03-07,15:30,Bundesliga,Matchweek 25,Sat,Away,D,2,2,Hertha BSC,1.1,1.0,51.0,58028.0,Niklas Moisander,4-1-2-1-2◆,Guido Winkmann,Match Report,,7.0,3.0,20.4,0.0,0.0,0.0,2020,Werder Bremen
28,2020-05-18,20:30,Bundesliga,Matchweek 26,Mon,Home,L,1,4,Leverkusen,1.2,2.1,36.0,,Niklas Moisander,4-3-3,Tobias Stieler,Match Report,,10.0,1.0,16.1,0.0,0.0,0.0,2020,Werder Bremen
29,2020-05-23,15:30,Bundesliga,Matchweek 27,Sat,Away,W,1,0,Freiburg,0.5,0.9,37.0,,Niklas Moisander,4-3-3,Robert Hartmann,Match Report,,10.0,2.0,22.0,0.0,0.0,0.0,2020,Werder Bremen
30,2020-05-26,20:30,Bundesliga,Matchweek 28,Tue,Home,D,0,0,M'Gladbach,0.9,0.5,45.0,,Niklas Moisander,4-3-3,Manuel Gräfe,Match Report,,12.0,7.0,18.4,1.0,0.0,0.0,2020,Werder Bremen
31,2020-05-30,15:30,Bundesliga,Matchweek 29,Sat,Away,W,1,0,Schalke 04,0.6,0.7,57.0,,Niklas Moisander,4-1-2-1-2◆,Felix Zwayer,Match Report,,6.0,2.0,16.4,0.0,0.0,0.0,2020,Werder Bremen
32,2020-06-03,20:30,Bundesliga,Matchweek 24,Wed,Home,L,0,3,Eint Frankfurt,0.7,1.6,51.0,,Niklas Moisander,4-3-3,Patrick Ittrich,Match Report,,11.0,3.0,21.4,1.0,0.0,0.0,2020,Werder Bremen
33,2020-06-07,13:30,Bundesliga,Matchweek 30,Sun,Home,L,0,1,Wolfsburg,0.6,2.4,54.0,,Niklas Moisander,3-4-3,Bibiana Steinhaus,Match Report,,13.0,2.0,16.3,1.0,0.0,0.0,2020,Werder Bremen
34,2020-06-13,15:30,Bundesliga,Matchweek 31,Sat,Away,W,5,1,Paderborn 07,2.9,1.6,52.0,,Niklas Moisander,3-4-1-2,Christian Dingert,Match Report,,10.0,7.0,12.7,0.0,0.0,1.0,2020,Werder Bremen
35,2020-06-16,20:30,Bundesliga,Matchweek 32,Tue,Home,L,0,1,Bayern Munich,0.4,1.5,41.0,,Niklas Moisander,3-4-3,Harm Osmers,Match Report,,6.0,1.0,16.2,0.0,0.0,0.0,2020,Werder Bremen
36,2020-06-20,15:30,Bundesliga,Matchweek 33,Sat,Away,L,1,3,Mainz 05,1.8,2.3,61.0,,Niklas Moisander,3-4-3,Manuel Gräfe,Match Report,,18.0,6.0,16.3,1.0,0.0,0.0,2020,Werder Bremen
37,2020-06-27,15:30,Bundesliga,Matchweek 34,Sat,Home,W,6,1,Köln,2.7,0.9,53.0,,Niklas Moisander,3-4-3,Bastian Dankert,Match Report,,18.0,9.0,19.0,0.0,0.0,0.0,2020,Werder Bremen
1,2019-08-17,15:30,Bundesliga,Matchweek 1,Sat,Away,W,3,1,Werder Bremen,1.0,1.9,33.0,42100.0,Rouwen Hennings,4-2-3-1,Felix Zwayer,Match Report,,12.0,7.0,19.4,0.0,0.0,0.0,2020,Dusseldorf
2,2019-08-24,15:30,Bundesliga,Matchweek 2,Sat,Home,L,1,3,Leverkusen,1.0,1.6,32.0,44538.0,Rouwen Hennings,4-2-2-2,Patrick Ittrich,Match Report,,12.0,6.0,20.2,2.0,0.0,0.0,2020,Dusseldorf
3,2019-09-01,18:00,Bundesliga,Matchweek 3,Sun,Away,L,1,2,Eint Frankfurt,0.9,1.7,42.0,49800.0,Oliver Fink,4-3-3,Frank Willenborg,Match Report,,14.0,4.0,22.4,1.0,0.0,0.0,2020,Dusseldorf
4,2019-09-13,20:30,Bundesliga,Matchweek 4,Fri,Home,D,1,1,Wolfsburg,0.7,2.1,42.0,36758.0,Oliver Fink,4-4-2,Manuel Gräfe,Match Report,,12.0,3.0,23.7,2.0,0.0,0.0,2020,Dusseldorf
5,2019-09-22,15:30,Bundesliga,Matchweek 5,Sun,Away,L,1,2,M'Gladbach,1.2,3.5,42.0,52413.0,Adam Bodzek,3-4-3,Christian Dingert,Match Report,,18.0,4.0,23.6,0.0,0.0,0.0,2020,Dusseldorf
6,2019-09-29,15:30,Bundesliga,Matchweek 6,Sun,Home,L,1,2,Freiburg,1.5,1.7,55.0,39244.0,Adam Bodzek,4-2-2-2,Daniel Siebert,Match Report,,18.0,7.0,18.1,1.0,0.0,0.0,2020,Dusseldorf
7,2019-10-04,20:30,Bundesliga,Matchweek 7,Fri,Away,L,1,3,Hertha BSC,1.3,2.0,48.0,37128.0,Oliver Fink,4-2-3-1,Martin Petersen,Match Report,,9.0,2.0,22.1,1.0,1.0,1.0,2020,Dusseldorf
8,2019-10-19,15:30,Bundesliga,Matchweek 8,Sat,Home,W,1,0,Mainz 05,1.6,0.3,55.0,40660.0,Adam Bodzek,5-4-1,Felix Zwayer,Match Report,,20.0,4.0,20.7,0.0,0.0,0.0,2020,Dusseldorf
9,2019-10-26,15:30,Bundesliga,Matchweek 9,Sat,Away,L,0,2,Paderborn 07,1.4,0.8,51.0,14182.0,Adam Bodzek,5-4-1,Bastian Dankert,Match Report,,18.0,4.0,19.8,1.0,0.0,0.0,2020,Dusseldorf
11,2019-11-03,15:30,Bundesliga,Matchweek 10,Sun,Home,W,2,0,Köln,2.0,1.3,40.0,51155.0,Oliver Fink,4-4-1-1,Sven Jablonski,Match Report,,8.0,2.0,19.8,0.0,1.0,1.0,2020,Dusseldorf
12,2019-11-09,15:30,Bundesliga,Matchweek 11,Sat,Away,D,3,3,Schalke 04,2.1,1.3,43.0,61831.0,Adam Bodzek,5-3-2,Robert Hartmann,Match Report,,8.0,4.0,16.3,0.0,1.0,1.0,2020,Dusseldorf
13,2019-11-23,15:30,Bundesliga,Matchweek 12,Sat,Home,L,0,4,Bayern Munich,0.7,3.7,30.0,53000.0,Oliver Fink,4-2-3-1,Frank Willenborg,Match Report,,13.0,1.0,20.5,0.0,0.0,0.0,2020,Dusseldorf
14,2019-11-30,15:30,Bundesliga,Matchweek 13,Sat,Away,D,1,1,Hoffenheim,0.9,2.1,49.0,25427.0,Rouwen Hennings,3-1-4-2,Martin Petersen,Match Report,,11.0,3.0,15.0,2.0,0.0,0.0,2020,Dusseldorf
15,2019-12-07,15:30,Bundesliga,Matchweek 14,Sat,Away,L,0,5,Dortmund,0.1,3.7,27.0,81365.0,Adam Bodzek,4-1-4-1,Daniel Siebert,Match Report,,2.0,0.0,15.3,0.0,0.0,0.0,2020,Dusseldorf
16,2019-12-14,18:30,Bundesliga,Matchweek 15,Sat,Home,L,0,3,RB Leipzig,0.2,3.6,31.0,35387.0,Adam Bodzek,5-4-1,Robert Hartmann,Match Report,,4.0,1.0,22.3,0.0,0.0,0.0,2020,Dusseldorf
17,2019-12-17,20:30,Bundesliga,Matchweek 16,Tue,Away,L,0,3,Augsburg,0.6,1.4,53.0,27763.0,Rouwen Hennings,4-2-3-1,Marco Fritz,Match Report,,6.0,2.0,19.8,1.0,0.0,0.0,2020,Dusseldorf
18,2019-12-22,15:30,Bundesliga,Matchweek 17,Sun,Home,W,2,1,Union Berlin,1.3,2.2,48.0,45490.0,Oliver Fink,4-3-3,Benjamin Cortus,Match Report,,22.0,8.0,20.0,2.0,0.0,0.0,2020,Dusseldorf
19,2020-01-18,15:30,Bundesliga,Matchweek 18,Sat,Home,L,0,1,Werder Bremen,1.1,0.7,49.0,46000.0,Oliver Fink,4-2-3-1,Felix Brych,Match Report,,18.0,2.0,18.9,0.0,0.0,0.0,2020,Dusseldorf
20,2020-01-26,18:00,Bundesliga,Matchweek 19,Sun,Away,L,0,3,Leverkusen,0.9,3.8,34.0,26250.0,Oliver Fink,4-1-4-1,Daniel Schlager,Match Report,,12.0,3.0,17.4,0.0,0.0,0.0,2020,Dusseldorf
21,2020-02-01,15:30,Bundesliga,Matchweek 20,Sat,Home,D,1,1,Eint Frankfurt,0.4,1.1,53.0,45018.0,Rouwen Hennings,3-5-2,Frank Willenborg,Match Report,,8.0,1.0,22.0,1.0,0.0,0.0,2020,Dusseldorf
23,2020-02-08,15:30,Bundesliga,Matchweek 21,Sat,Away,D,1,1,Wolfsburg,0.7,1.2,51.0,23445.0,Rouwen Hennings,3-1-4-2,Tobias Stieler,Match Report,,10.0,2.0,15.1,0.0,0.0,0.0,2020,Dusseldorf
24,2020-02-15,18:30,Bundesliga,Matchweek 22,Sat,Home,L,1,4,M'Gladbach,0.8,3.0,50.0,51000.0,Rouwen Hennings,3-1-4-2,Daniel Siebert,Match Report,,9.0,4.0,19.6,0.0,0.0,0.0,2020,Dusseldorf
25,2020-02-22,15:30,Bundesliga,Matchweek 23,Sat,Away,W,2,0,Freiburg,0.9,1.1,40.0,24000.0,Adam Bodzek,5-3-2,Frank Willenborg,Match Report,,9.0,4.0,23.0,0.0,0.0,0.0,2020,Dusseldorf
26,2020-02-28,20:30,Bundesliga,Matchweek 24,Fri,Home,D,3,3,Hertha BSC,1.4,2.7,50.0,31632.0,Adam Bodzek,5-3-2,Tobias Stieler,Match Report,,14.0,5.0,19.6,1.0,0.0,0.0,2020,Dusseldorf
28,2020-03-08,18:00,Bundesliga,Matchweek 25,Sun,Away,D,1,1,Mainz 05,2.0,0.9,64.0,21409.0,Adam Bodzek,5-4-1,Harm Osmers,Match Report,,20.0,5.0,19.6,2.0,0.0,0.0,2020,Dusseldorf
29,2020-05-16,15:30,Bundesliga,Matchweek 26,Sat,Home,D,0,0,Paderborn 07,1.1,0.7,54.0,,Kaan Ayhan,3-5-2,Frank Willenborg,Match Report,,10.0,1.0,18.7,0.0,0.0,0.0,2020,Dusseldorf
30,2020-05-24,18:00,Bundesliga,Matchweek 27,Sun,Away,D,2,2,Köln,0.4,1.8,40.0,,Adam Bodzek,4-3-3,Benjamin Cortus,Match Report,,10.0,4.0,26.9,0.0,0.0,0.0,2020,Dusseldorf
31,2020-05-27,20:30,Bundesliga,Matchweek 28,Wed,Home,W,2,1,Schalke 04,1.5,0.7,66.0,,Rouwen Hennings,3-5-2,Tobias Welz,Match Report,,13.0,7.0,21.0,2.0,0.0,0.0,2020,Dusseldorf
32,2020-05-30,18:30,Bundesliga,Matchweek 29,Sat,Away,L,0,5,Bayern Munich,0.7,2.5,31.0,,Adam Bodzek,4-1-4-1,Robert Hartmann,Match Report,,7.0,2.0,18.0,0.0,0.0,0.0,2020,Dusseldorf
33,2020-06-06,15:30,Bundesliga,Matchweek 30,Sat,Home,D,2,2,Hoffenheim,2.8,1.2,68.0,,Adam Bodzek,3-5-2,Sören Storks,Match Report,,24.0,3.0,19.1,1.0,1.0,1.0,2020,Dusseldorf
34,2020-06-13,15:30,Bundesliga,Matchweek 31,Sat,Home,L,0,1,Dortmund,0.3,0.7,38.0,,Kaan Ayhan,3-4-3,Sascha Stegemann,Match Report,,6.0,3.0,22.2,0.0,0.0,0.0,2020,Dusseldorf
35,2020-06-17,20:30,Bundesliga,Matchweek 32,Wed,Away,D,2,2,RB Leipzig,0.9,1.2,29.0,,Adam Bodzek,5-3-2,Manuel Gräfe,Match Report,,12.0,2.0,18.7,0.0,0.0,0.0,2020,Dusseldorf
36,2020-06-20,15:30,Bundesliga,Matchweek 33,Sat,Home,D,1,1,Augsburg,0.5,1.3,56.0,,Rouwen Hennings,3-5-2,Daniel Siebert,Match Report,,8.0,2.0,16.4,0.0,0.0,0.0,2020,Dusseldorf
37,2020-06-27,15:30,Bundesliga,Matchweek 34,Sat,Away,L,0,3,Union Berlin,1.2,1.5,57.0,,Adam Bodzek,3-4-3,Harm Osmers,Match Report,,27.0,2.0,20.0,0.0,0.0,0.0,2020,Dusseldorf
1,2019-08-17,15:30,Bundesliga,Matchweek 1,Sat,Away,L,2,3,Leverkusen,1.2,2.5,27.0,26208.0,Christian Strohdiek,4-4-2,Tobias Stieler,Match Report,,9.0,5.0,15.8,0.0,0.0,0.0,2020,Paderborn 07
2,2019-08-24,15:30,Bundesliga,Matchweek 2,Sat,Home,L,1,3,Freiburg,2.3,2.3,54.0,14322.0,Christian Strohdiek,4-4-2,Tobias Welz,Match Report,,16.0,2.0,18.0,1.0,0.0,0.0,2020,Paderborn 07
3,2019-08-31,15:30,Bundesliga,Matchweek 3,Sat,Away,D,1,1,Wolfsburg,0.5,1.1,38.0,23750.0,Christian Strohdiek,4-4-2,Daniel Schlager,Match Report,,8.0,3.0,19.6,0.0,0.0,0.0,2020,Paderborn 07
4,2019-09-15,18:00,Bundesliga,Matchweek 4,Sun,Home,L,1,5,Schalke 04,0.9,2.2,46.0,15000.0,Christian Strohdiek,4-2-2-2,Robert Schröder,Match Report,,11.0,1.0,17.0,0.0,0.0,0.0,2020,Paderborn 07
5,2019-09-21,15:30,Bundesliga,Matchweek 5,Sat,Away,L,1,2,Hertha BSC,1.9,1.2,61.0,43588.0,Christian Strohdiek,4-4-2,Frank Willenborg,Match Report,,18.0,8.0,16.4,0.0,0.0,0.0,2020,Paderborn 07
6,2019-09-28,15:30,Bundesliga,Matchweek 6,Sat,Home,L,2,3,Bayern Munich,0.3,3.1,36.0,15000.0,Uwe Hünemeier,4-4-2,Felix Zwayer,Match Report,,10.0,5.0,22.4,0.0,0.0,0.0,2020,Paderborn 07
7,2019-10-05,15:30,Bundesliga,Matchweek 7,Sat,Home,L,1,2,Mainz 05,1.6,2.9,65.0,14217.0,Klaus Gjasula,4-2-3-1,Patrick Ittrich,Match Report,,15.0,6.0,21.9,2.0,0.0,1.0,2020,Paderborn 07
8,2019-10-20,15:30,Bundesliga,Matchweek 8,Sun,Away,L,0,3,Köln,0.4,2.4,57.0,50000.0,Klaus Gjasula,4-2-2-2,Manuel Gräfe,Match Report,,9.0,1.0,20.6,1.0,0.0,0.0,2020,Paderborn 07
9,2019-10-26,15:30,Bundesliga,Matchweek 9,Sat,Home,W,2,0,Düsseldorf,0.8,1.4,49.0,14182.0,Klaus Gjasula,4-2-3-1,Bastian Dankert,Match Report,,14.0,6.0,20.2,2.0,0.0,0.0,2020,Paderborn 07
11,2019-11-01,20:30,Bundesliga,Matchweek 10,Fri,Away,L,0,3,Hoffenheim,0.6,2.1,37.0,23629.0,Sebastian Schonlau,4-1-4-1,Robert Schröder,Match Report,,9.0,2.0,21.4,1.0,0.0,0.0,2020,Paderborn 07
12,2019-11-09,15:30,Bundesliga,Matchweek 11,Sat,Home,L,0,1,Augsburg,1.2,1.0,60.0,13758.0,Klaus Gjasula,4-4-1-1,Marco Fritz,Match Report,,10.0,3.0,27.3,3.0,0.0,1.0,2020,Paderborn 07
13,2019-11-22,20:30,Bundesliga,Matchweek 12,Fri,Away,D,3,3,Dortmund,2.1,1.8,33.0,81365.0,Klaus Gjasula,4-2-3-1,Christian Dingert,Match Report,,9.0,4.0,13.9,0.0,0.0,0.0,2020,Paderborn 07
14,2019-11-30,15:30,Bundesliga,Matchweek 13,Sat,Home,L,2,3,RB Leipzig,1.6,1.8,52.0,13253.0,Klaus Gjasula,4-2-2-2,Bibiana Steinhaus,Match Report,,8.0,4.0,13.8,0.0,0.0,0.0,2020,Paderborn 07
15,2019-12-08,18:00,Bundesliga,Matchweek 14,Sun,Away,W,1,0,Werder Bremen,1.4,1.0,46.0,39870.0,Klaus Gjasula,4-4-2,Sascha Stegemann,Match Report,,16.0,5.0,19.9,0.0,0.0,0.0,2020,Paderborn 07
16,2019-12-14,15:30,Bundesliga,Matchweek 15,Sat,Home,D,1,1,Union Berlin,1.4,1.9,56.0,14414.0,Klaus Gjasula,4-4-2,Sven Jablonski,Match Report,,13.0,3.0,16.5,1.0,0.0,0.0,2020,Paderborn 07
17,2019-12-18,20:30,Bundesliga,Matchweek 16,Wed,Away,L,0,2,M'Gladbach,0.6,2.8,41.0,44494.0,Klaus Gjasula,4-4-2,Robert Kampka,Match Report,,12.0,2.0,18.1,0.0,0.0,0.0,2020,Paderborn 07
18,2019-12-22,18:00,Bundesliga,Matchweek 17,Sun,Home,W,2,1,Eint Frankfurt,1.9,1.9,52.0,15000.0,Klaus Gjasula,4-4-2,Markus Schmidt,Match Report,,19.0,5.0,19.7,1.0,0.0,0.0,2020,Paderborn 07
19,2020-01-19,18:00,Bundesliga,Matchweek 18,Sun,Home,L,1,4,Leverkusen,1.5,1.7,37.0,14889.0,Klaus Gjasula,4-2-2-2,Daniel Siebert,Match Report,,13.0,7.0,18.7,0.0,0.0,0.0,2020,Paderborn 07
20,2020-01-25,15:30,Bundesliga,Matchweek 19,Sat,Away,W,2,0,Freiburg,1.9,1.8,36.0,23500.0,Christian Strohdiek,4-1-4-1,Christian Dingert,Match Report,,16.0,2.0,20.1,0.0,1.0,1.0,2020,Paderborn 07
21,2020-02-02,18:00,Bundesliga,Matchweek 20,Sun,Home,L,2,4,Wolfsburg,0.9,1.5,48.0,13926.0,Christian Strohdiek,4-3-3,Patrick Ittrich,Match Report,,10.0,7.0,15.6,0.0,0.0,0.0,2020,Paderborn 07
22,2020-02-08,15:30,Bundesliga,Matchweek 21,Sat,Away,D,1,1,Schalke 04,0.7,1.2,35.0,61614.0,Christian Strohdiek,4-3-3,Felix Brych,Match Report,,15.0,4.0,20.6,0.0,0.0,0.0,2020,Paderborn 07
23,2020-02-15,15:30,Bundesliga,Matchweek 22,Sat,Home,L,1,2,Hertha BSC,1.2,1.9,54.0,14687.0,Christian Strohdiek,4-3-3,Bibiana Steinhaus,Match Report,,21.0,4.0,20.7,1.0,0.0,0.0,2020,Paderborn 07
24,2020-02-21,20:30,Bundesliga,Matchweek 23,Fri,Away,L,2,3,Bayern Munich,1.7,3.1,29.0,75000.0,Christian Strohdiek,4-4-1-1,Markus Schmidt,Match Report,,5.0,4.0,10.2,0.0,0.0,0.0,2020,Paderborn 07
25,2020-02-29,15:30,Bundesliga,Matchweek 24,Sat,Away,L,0,2,Mainz 05,0.7,0.9,55.0,24231.0,Christian Strohdiek,4-3-3,Harm Osmers,Match Report,,9.0,4.0,21.3,0.0,0.0,0.0,2020,Paderborn 07
26,2020-03-06,20:00,Bundesliga,Matchweek 25,Fri,Home,L,1,2,Köln,0.7,2.5,49.0,15000.0,Christian Strohdiek,4-4-2,Daniel Siebert,Match Report,,16.0,2.0,20.3,1.0,0.0,0.0,2020,Paderborn 07
27,2020-05-16,15:30,Bundesliga,Matchweek 26,Sat,Away,D,0,0,Düsseldorf,0.7,1.1,46.0,,Uwe Hünemeier,4-1-4-1,Frank Willenborg,Match Report,,7.0,1.0,21.3,1.0,0.0,0.0,2020,Paderborn 07
28,2020-05-23,15:30,Bundesliga,Matchweek 27,Sat,Home,D,1,1,Hoffenheim,0.8,2.0,39.0,,Uwe Hünemeier,4-1-4-1,Bibiana Steinhaus,Match Report,,12.0,2.0,24.7,0.0,0.0,0.0,2020,Paderborn 07
29,2020-05-27,20:30,Bundesliga,Matchweek 28,Wed,Away,D,0,0,Augsburg,1.2,0.6,45.0,,Uwe Hünemeier,4-4-2,Deniz Aytekin,Match Report,,15.0,2.0,21.5,1.0,0.0,0.0,2020,Paderborn 07
30,2020-05-31,18:00,Bundesliga,Matchweek 29,Sun,Home,L,1,6,Dortmund,1.2,3.9,35.0,,Christian Strohdiek,4-1-4-1,Daniel Siebert,Match Report,,8.0,0.0,22.7,1.0,1.0,1.0,2020,Paderborn 07
31,2020-06-06,15:30,Bundesliga,Matchweek 30,Sat,Away,D,1,1,RB Leipzig,1.1,1.4,49.0,,Christian Strohdiek,4-2-3-1,Deniz Aytekin,Match Report,,16.0,5.0,19.8,0.0,0.0,0.0,2020,Paderborn 07
32,2020-06-13,15:30,Bundesliga,Matchweek 31,Sat,Home,L,1,5,Werder Bremen,1.6,2.9,48.0,,Christian Strohdiek,4-2-2-2,Christian Dingert,Match Report,,18.0,7.0,22.3,0.0,0.0,0.0,2020,Paderborn 07
33,2020-06-16,20:30,Bundesliga,Matchweek 32,Tue,Away,L,0,1,Union Berlin,0.5,1.4,58.0,,Christian Strohdiek,3-4-3,Bibiana Steinhaus,Match Report,,12.0,2.0,20.7,1.0,0.0,0.0,2020,Paderborn 07
34,2020-06-20,15:30,Bundesliga,Matchweek 33,Sat,Home,L,1,3,M'Gladbach,0.7,3.5,49.0,,Uwe Hünemeier,3-4-1-2,Tobias Welz,Match Report,,11.0,1.0,20.5,1.0,0.0,0.0,2020,Paderborn 07
35,2020-06-27,15:30,Bundesliga,Matchweek 34,Sat,Away,L,2,3,Eint Frankfurt,1.3,2.2,39.0,,Leopold Zingerle,3-4-1-2,Benjamin Brand,Match Report,,17.0,5.0,18.2,1.0,0.0,0.0,2020,Paderborn 07
2,2018-08-24,20:30,Bundesliga,Matchweek 1,Fri,Home,W,3,1,Hoffenheim,2.7,0.7,67.0,75000.0,Manuel Neuer,4-1-4-1,Bastian Dankert,Match Report,,15.0,4.0,18.1,0.0,1.0,1.0,2019,Bayern Munich
3,2018-09-01,18:30,Bundesliga,Matchweek 2,Sat,Away,W,3,0,Stuttgart,1.4,0.2,68.0,58680.0,Manuel Neuer,4-2-3-1,Harm Osmers,Match Report,,24.0,7.0,16.2,1.0,0.0,0.0,2019,Bayern Munich
4,2018-09-15,15:30,Bundesliga,Matchweek 3,Sat,Home,W,3,1,Leverkusen,1.4,0.8,76.0,75000.0,Manuel Neuer,4-2-3-1,Tobias Welz,Match Report,,15.0,6.0,17.9,0.0,0.0,0.0,2019,Bayern Munich
6,2018-09-22,18:30,Bundesliga,Matchweek 4,Sat,Away,W,2,0,Schalke 04,2.4,0.5,69.0,62271.0,Manuel Neuer,4-1-4-1,Daniel Siebert,Match Report,,13.0,6.0,19.5,2.0,1.0,1.0,2019,Bayern Munich
7,2018-09-25,20:30,Bundesliga,Matchweek 5,Tue,Home,D,1,1,Augsburg,1.6,1.4,64.0,75000.0,Manuel Neuer,4-3-3,Sören Storks,Match Report,,15.0,8.0,16.2,1.0,0.0,0.0,2019,Bayern Munich
8,2018-09-28,20:30,Bundesliga,Matchweek 6,Fri,Away,L,0,2,Hertha BSC,2.4,1.4,69.0,74669.0,Manuel Neuer,4-1-4-1,Marco Fritz,Match Report,,25.0,4.0,16.0,1.0,0.0,0.0,2019,Bayern Munich
10,2018-10-06,18:30,Bundesliga,Matchweek 7,Sat,Home,L,0,3,M'Gladbach,0.9,0.4,72.0,75000.0,Manuel Neuer,4-1-4-1,Frank Willenborg,Match Report,,14.0,3.0,18.1,0.0,0.0,0.0,2019,Bayern Munich
11,2018-10-20,15:30,Bundesliga,Matchweek 8,Sat,Away,W,3,1,Wolfsburg,2.6,0.9,54.0,30000.0,Manuel Neuer,4-1-4-1,Guido Winkmann,Match Report,,13.0,11.0,13.7,1.0,0.0,0.0,2019,Bayern Munich
13,2018-10-27,15:30,Bundesliga,Matchweek 9,Sat,Away,W,2,1,Mainz 05,2.2,0.6,65.0,33305.0,Manuel Neuer,4-1-4-1,Harm Osmers,Match Report,,23.0,5.0,18.6,1.0,0.0,0.0,2019,Bayern Munich
15,2018-11-03,15:30,Bundesliga,Matchweek 10,Sat,Home,D,1,1,Freiburg,1.7,0.6,71.0,75000.0,Manuel Neuer,4-1-4-1,Felix Zwayer,Match Report,,24.0,6.0,19.4,1.0,0.0,0.0,2019,Bayern Munich
17,2018-11-10,18:30,Bundesliga,Matchweek 11,Sat,Away,L,2,3,Dortmund,1.9,2.7,58.0,81365.0,Manuel Neuer,4-2-3-1,Manuel Gräfe,Match Report,,10.0,3.0,10.5,0.0,0.0,0.0,2019,Bayern Munich
18,2018-11-24,15:30,Bundesliga,Matchweek 12,Sat,Home,D,3,3,Düsseldorf,2.2,1.3,78.0,75000.0,Manuel Neuer,4-1-4-1,Sven Jablonski,Match Report,,17.0,5.0,14.7,0.0,0.0,0.0,2019,Bayern Munich
20,2018-12-01,15:30,Bundesliga,Matchweek 13,Sat,Away,W,2,1,Werder Bremen,3.3,0.6,56.0,42100.0,Manuel Neuer,4-4-1-1,Christian Dingert,Match Report,,17.0,5.0,13.9,1.0,0.0,0.0,2019,Bayern Munich
21,2018-12-08,15:30,Bundesliga,Matchweek 14,Sat,Home,W,3,0,Nürnberg,2.4,0.2,76.0,75000.0,Manuel Neuer,4-4-1-1,Tobias Stieler,Match Report,,21.0,8.0,18.9,2.0,0.0,0.0,2019,Bayern Munich
23,2018-12-15,15:30,Bundesliga,Matchweek 15,Sat,Away,W,4,0,Hannover 96,3.6,0.4,72.0,49000.0,Manuel Neuer,4-4-1-1,Sören Storks,Match Report,,33.0,14.0,14.8,1.0,0.0,0.0,2019,Bayern Munich
24,2018-12-19,20:30,Bundesliga,Matchweek 16,Wed,Home,W,1,0,RB Leipzig,2.0,0.4,60.0,75000.0,Manuel Neuer,4-2-3-1,Marco Fritz,Match Report,,10.0,4.0,13.2,0.0,0.0,0.0,2019,Bayern Munich
25,2018-12-22,18:30,Bundesliga,Matchweek 17,Sat,Away,W,3,0,Eint Frankfurt,1.6,1.1,61.0,51500.0,Manuel Neuer,4-1-4-1,Manuel Gräfe,Match Report,,9.0,7.0,15.3,1.0,0.0,0.0,2019,Bayern Munich
26,2019-01-18,20:30,Bundesliga,Matchweek 18,Fri,Away,W,3,1,Hoffenheim,3.1,1.2,56.0,30150.0,Manuel Neuer,4-2-3-1,Tobias Welz,Match Report,,21.0,9.0,15.4,2.0,0.0,0.0,2019,Bayern Munich
27,2019-01-27,15:30,Bundesliga,Matchweek 19,Sun,Home,W,4,1,Stuttgart,2.9,0.5,71.0,75000.0,Manuel Neuer,4-2-3-1,Frank Willenborg,Match Report,,18.0,6.0,15.5,1.0,0.0,1.0,2019,Bayern Munich
